row_id;country;is_urban;age;female;married;religion;relationship_to_hh_head;education_level;can_calc_percents;employment_type_last_year;income_government_last_year;income_own_business_last_year;num_times_borrowed_last_year;advanced_phone_use;active_bank_user;cash_property_savings;has_insurance;;borrowed_for_emergency_last_year;borrowed_for_daily_expenses_last_year;can_call;can_text;can_use_internet;can_make_transaction;phone_ownership;has_investment;formal_savings (Y)
1338;C;False;32;False;True;P;Head;1;True;salaried;False;False;0;True;False;True;False;;False;False;True;True;True;False;2;False;False
1339;J;False;31;True;True;X;Spouse;1;False;irregular_seasonal;False;False;2;False;False;True;False;;True;True;True;False;False;False;2;False;True
1340;I;False;30;True;True;Q;Spouse;0;False;not_working;False;False;0;False;False;True;False;;False;False;False;False;False;False;1;True;False
1341;G;True;24;True;False;X;Head;1;False;salaried;False;False;2;True;False;False;True;;True;True;True;True;True;False;2;True;False
1342;A;False;26;True;True;Q;Spouse;0;False;not_working;False;False;0;False;False;True;False;;False;False;True;False;False;False;2;False;False
1343;C;True;18;True;False;P;Spouse;2;False;salaried;False;True;2;False;True;False;True;;False;False;True;True;False;False;2;True;True
1344;A;True;24;False;True;Q;Son/Daughter;3;True;other;False;False;0;True;False;False;False;;False;False;True;True;True;False;2;False;False
1345;J;False;23;True;True;X;Spouse;1;False;irregular_seasonal;False;True;0;False;False;False;False;;False;False;True;False;False;False;1;False;False
1346;G;False;65;True;False;X;Head;0;True;other;False;False;1;False;False;True;False;;True;True;True;True;False;False;2;True;False
1347;A;False;21;False;False;Q;Son/Daughter;3;True;not_working;False;False;0;True;False;False;False;;False;False;True;True;True;False;2;False;False
1348;D;True;33;True;True;Q;Head;1;False;self_employed;False;True;0;True;False;True;False;;False;False;True;True;True;True;2;True;True
1349;J;True;30;False;True;Q;Head;2;True;self_employed;False;True;0;False;False;False;False;;False;False;True;True;True;True;2;True;True
1350;C;False;60;True;True;O;Spouse;1;True;not_working;False;False;0;False;False;False;False;;False;False;False;False;False;False;1;False;False
1351;G;False;82;True;True;X;Spouse;;False;not_working;False;False;1;False;False;True;False;;False;False;True;False;False;False;2;False;False
1352;F;True;25;True;True;Q;Spouse;2;False;self_employed;False;True;0;False;False;False;False;;False;False;True;True;False;False;2;False;False
1353;A;False;21;True;True;Q;Spouse;3;False;not_working;False;False;1;True;False;False;False;;False;False;True;True;True;False;2;False;False
1354;G;False;48;False;True;X;Head;1;True;self_employed;False;True;0;False;False;True;False;;False;False;True;True;False;True;2;True;True
1355;G;False;60;True;False;Q;Head;0;False;self_employed;False;True;0;False;False;False;False;;False;False;False;False;False;False;2;True;False
1356;I;True;47;False;True;Q;Head;3;False;salaried;False;False;1;False;True;True;False;;False;False;True;True;True;False;2;True;False
1357;F;True;70;False;True;X;Head;1;True;self_employed;False;False;0;False;False;False;True;;False;False;True;True;False;False;2;False;False
1358;F;True;15;True;False;Q;Son/Daughter;0;False;other;False;False;3;False;False;False;False;;False;False;False;False;False;False;0;False;False
1359;G;True;15;True;False;X;Son/Daughter;2;False;not_working;False;False;0;True;False;True;False;;False;False;True;True;True;True;2;False;True
1360;F;False;61;True;True;X;Spouse;1;False;other;False;True;3;False;False;True;False;;True;False;False;False;False;False;0;True;False
1361;J;True;30;False;True;X;Head;1;True;irregular_seasonal;False;True;1;False;False;True;False;;False;True;True;True;False;False;2;True;True
1362;J;True;42;True;False;X;Father/Mother;3;False;irregular_seasonal;False;False;0;True;False;True;False;;False;False;True;True;False;True;2;False;True
1363;F;False;24;False;True;Q;Head;2;True;irregular_seasonal;False;True;2;True;False;True;False;;True;True;True;True;False;False;2;True;False
1364;G;False;19;True;False;X;Son/Daughter;2;True;not_working;False;False;0;True;False;True;True;;False;False;True;True;True;True;2;False;False
1365;D;True;31;True;True;Q;Head;2;False;not_working;False;False;2;True;False;False;False;;True;True;True;True;False;True;2;False;False
1366;D;True;45;True;True;Q;Spouse;1;False;not_working;False;False;0;False;False;False;False;;False;False;False;False;False;False;2;False;False
1367;G;True;23;True;False;X;Head;1;False;irregular_seasonal;False;False;0;False;False;False;False;;False;False;True;True;False;True;2;False;False
1368;I;False;41;True;True;Q;Spouse;1;False;not_working;False;False;0;False;False;True;False;;False;False;True;False;False;False;2;False;False
1369;A;False;26;True;False;Q;Son/Daughter;3;False;not_working;False;False;0;False;False;True;False;;False;False;True;True;False;True;2;False;False
1370;D;False;41;True;True;X;Spouse;1;False;self_employed;False;True;0;True;False;False;False;;False;False;True;True;False;True;2;True;True
1371;F;False;54;True;True;X;Father/Mother;1;False;not_working;False;False;1;False;False;True;False;;False;False;False;False;False;False;1;True;False
1372;D;False;45;False;True;X;Head;1;True;salaried;False;False;0;False;False;False;False;;False;False;True;False;False;False;2;False;False
1373;C;True;28;True;True;P;Spouse;0;False;not_working;False;False;0;False;True;False;False;;False;False;True;False;False;False;2;False;True
1374;A;False;23;False;True;Q;Head;2;False;self_employed;False;False;1;False;False;False;False;;False;False;True;True;False;False;2;False;False
1375;D;False;21;True;False;X;Son/Daughter;2;True;irregular_seasonal;False;False;1;True;False;False;False;;False;False;True;True;True;True;2;False;True
1376;A;True;40;False;True;Q;Head;3;True;self_employed;False;True;1;False;True;False;False;;True;False;True;False;False;True;2;True;False
1377;A;False;35;True;False;Q;Head;0;False;other;False;False;0;False;False;False;False;;False;False;False;False;False;False;0;True;False
1378;A;False;18;True;True;Q;Spouse;1;True;not_working;False;False;0;False;False;False;False;;False;False;True;False;False;False;2;False;False
1379;F;False;42;True;True;X;Spouse;3;True;self_employed;False;False;2;True;True;True;False;;False;False;True;True;True;True;2;True;True
1380;A;False;22;True;False;Q;Son/Daughter;2;False;not_working;False;False;1;True;False;False;False;;False;False;True;True;True;True;2;False;False
1381;F;False;25;True;True;Q;Spouse;1;True;salaried;False;True;1;True;True;False;False;;True;True;True;True;False;False;2;True;False
1382;I;False;85;False;True;Q;Head;2;False;self_employed;False;True;0;False;False;True;False;;False;False;True;True;False;False;2;False;False
1383;G;False;48;False;True;X;Head;2;False;salaried;False;True;0;False;True;True;True;;False;False;True;True;False;True;2;True;True
1384;J;True;36;True;False;Q;Head;0;False;self_employed;False;True;0;False;False;True;False;;False;False;True;False;False;False;2;True;True
1385;F;True;25;True;True;X;Spouse;1;True;self_employed;False;False;0;False;False;False;False;;False;False;True;True;False;False;0;True;False
1386;J;False;21;True;True;X;Head;1;True;self_employed;False;False;0;True;False;True;False;;False;False;True;False;False;False;2;False;False
1387;C;False;30;False;True;P;Head;2;True;salaried;False;False;3;False;False;False;True;;False;False;True;True;True;True;2;False;True
1388;D;False;24;False;False;X;Head;2;False;irregular_seasonal;False;False;0;False;False;True;False;;False;False;True;True;True;True;2;True;True
1389;C;True;55;False;True;P;Spouse;2;False;salaried;False;False;2;False;True;False;True;;False;False;True;True;False;False;0;False;True
1390;D;True;19;False;False;X;Head;1;True;irregular_seasonal;False;False;0;True;False;False;False;;False;False;True;True;True;True;2;False;False
1391;J;False;24;True;False;X;Sister/Brother;1;False;salaried;False;False;0;False;False;True;False;;False;False;False;False;False;True;2;False;True
1392;A;True;41;True;True;Q;Spouse;2;False;not_working;False;False;2;False;False;True;False;;True;True;True;False;False;False;2;False;True
1393;I;False;38;False;True;Q;Head;2;False;salaried;False;False;0;True;False;False;True;;False;False;True;True;True;False;2;False;False
1394;A;False;71;True;True;Q;Father/Mother;0;False;not_working;False;False;0;False;False;False;False;;False;False;False;False;False;False;1;False;False
1395;D;True;28;True;True;Q;Spouse;2;False;not_working;False;True;0;True;False;False;True;;False;False;True;True;True;True;2;True;True
1396;G;True;23;True;True;X;Spouse;2;False;salaried;False;True;2;True;False;False;False;;False;True;True;True;False;True;2;False;True
1397;F;False;45;True;False;X;Head;1;True;self_employed;False;False;0;False;False;False;False;;False;False;False;False;False;False;2;False;False
1398;G;False;24;True;False;X;Spouse;1;True;other;False;False;0;False;False;False;False;;False;False;False;False;False;False;2;False;False
1399;D;False;24;True;True;X;Spouse;2;False;irregular_seasonal;False;False;0;False;False;True;True;;False;False;True;True;False;False;2;False;False
1400;A;False;62;True;False;P;Father/Mother;1;True;not_working;False;False;1;False;False;True;False;;False;True;False;False;False;False;1;False;False
1401;D;True;21;True;False;X;Son/Daughter;1;False;not_working;False;False;2;True;False;True;False;;False;True;True;True;False;False;2;False;False
1402;F;True;25;False;False;X;Head;2;False;self_employed;False;True;0;False;False;False;False;;False;False;True;True;True;False;2;True;False
1403;C;False;22;False;False;P;Head;3;True;not_working;False;False;0;True;True;False;False;;False;False;True;True;True;True;2;False;True
1404;C;False;26;False;True;P;Son/Daughter;1;False;salaried;False;False;0;True;False;True;False;;False;False;False;False;False;False;2;False;False
1405;A;False;61;False;True;Q;Head;1;False;self_employed;False;True;0;False;False;False;False;;False;True;True;False;False;False;2;True;True
1406;I;False;45;True;True;Q;Spouse;0;False;not_working;False;False;1;False;False;True;False;;True;False;True;False;False;False;2;False;True
1407;F;False;30;True;True;Q;Spouse;0;False;not_working;False;False;0;False;False;False;False;;False;False;False;False;False;False;0;False;False
1408;G;True;58;True;False;X;Head;1;True;irregular_seasonal;False;False;3;False;False;True;False;;True;False;False;False;False;False;1;False;False
1409;C;False;30;True;True;O;Spouse;2;True;not_working;False;False;0;False;True;False;False;;False;False;False;False;False;False;2;False;False
1410;D;False;52;True;True;X;Spouse;1;False;irregular_seasonal;False;True;1;False;False;False;False;;True;True;True;False;False;False;2;True;False
1411;C;False;18;True;False;Q;Son/Daughter;1;False;irregular_seasonal;False;False;1;False;False;False;False;;False;False;False;False;False;False;1;False;True
1412;D;False;30;True;False;X;Head;0;True;irregular_seasonal;False;False;1;False;False;True;False;;True;True;False;False;False;False;0;False;False
1413;F;False;19;False;False;Q;Son/Daughter;3;False;self_employed;False;True;0;True;False;False;True;;False;False;True;True;True;True;2;True;True
1414;D;False;57;True;True;Q;Head;0;False;irregular_seasonal;False;False;3;False;False;False;False;;False;True;True;False;False;False;1;False;False
1415;J;False;22;True;True;X;Spouse;2;True;salaried;False;False;1;True;False;True;False;;False;False;True;True;True;True;2;False;False
1416;I;True;60;True;True;Q;Spouse;0;False;not_working;False;False;0;False;False;True;False;;False;False;False;False;False;False;0;False;False
1417;G;False;17;False;False;X;Son/Daughter;2;True;not_working;False;False;0;False;False;False;True;;False;False;True;True;True;True;2;False;False
1418;A;False;17;False;False;Q;Son/Daughter;2;True;irregular_seasonal;False;False;0;True;False;False;False;;False;False;True;True;False;False;2;False;False
1419;F;True;22;False;False;X;Head;3;False;not_working;False;False;0;True;True;False;False;;False;False;True;True;True;True;2;False;True
1420;F;True;18;True;False;X;Son/Daughter;2;False;not_working;False;False;2;True;False;True;False;;False;True;True;True;True;False;2;False;False
1421;F;False;55;True;False;X;Head;0;False;self_employed;False;True;0;False;False;True;False;;False;False;False;False;False;False;1;True;False
1422;J;False;30;False;True;X;Spouse;1;True;irregular_seasonal;False;False;1;False;False;True;False;;True;False;True;False;False;False;1;False;False
1423;A;False;22;True;True;Q;Spouse;2;False;not_working;False;False;0;True;False;True;False;;False;False;True;True;False;False;1;False;False
1424;A;True;29;True;True;P;Spouse;2;False;not_working;False;False;0;False;False;False;False;;False;False;True;False;False;False;2;False;False
1425;J;False;30;False;True;X;Head;1;True;self_employed;False;False;0;False;False;False;False;;False;False;False;False;False;False;1;False;False
1426;I;True;36;False;True;Q;Head;0;False;self_employed;False;True;0;False;False;False;False;;False;False;True;False;False;False;2;False;False
1427;C;False;18;True;True;P;Son/Daughter;1;False;salaried;False;False;0;False;False;False;False;;False;False;False;False;False;False;0;False;False
1428;I;False;25;True;True;Q;Spouse;2;True;not_working;False;False;0;True;False;True;False;;False;False;True;True;True;False;2;False;False
1429;G;False;20;False;False;X;Son/Daughter;2;False;irregular_seasonal;False;False;0;True;False;False;False;;False;False;True;True;True;True;2;False;True
1430;I;True;30;False;True;Q;Head;2;False;self_employed;False;True;0;False;False;True;False;;False;False;True;True;False;False;2;True;False
1431;D;False;67;True;False;X;Head;1;False;irregular_seasonal;True;False;0;False;False;False;True;;False;False;False;False;False;False;0;False;False
1432;G;False;25;True;True;X;Spouse;2;True;irregular_seasonal;False;True;1;True;False;True;True;;True;True;True;True;False;True;2;True;True
1433;G;True;51;True;True;X;Spouse;1;True;not_working;False;True;1;False;False;False;False;;True;False;True;False;False;False;1;True;False
1434;C;True;35;False;True;P;Head;2;False;irregular_seasonal;False;False;0;True;True;False;False;;False;False;True;True;True;True;2;False;False
1435;I;False;24;True;True;Q;Son/Daughter;0;False;not_working;False;False;0;False;False;True;False;;False;False;False;False;False;False;0;False;False
1436;J;False;27;False;True;X;Head;1;True;irregular_seasonal;False;False;3;False;True;True;False;;False;False;True;True;False;True;2;True;True
1437;J;False;37;True;True;X;Spouse;1;True;irregular_seasonal;False;False;2;False;False;False;False;;True;True;False;False;False;False;2;False;False
1438;A;False;45;False;True;Q;Head;1;True;irregular_seasonal;False;False;1;False;False;True;False;;False;False;True;False;False;False;1;True;False
1439;J;False;68;True;True;Q;Spouse;0;True;self_employed;False;False;3;False;False;False;False;;True;True;True;False;False;False;1;False;False
1440;J;True;59;True;False;X;Head;2;True;self_employed;False;True;2;False;False;True;False;;False;False;True;True;False;False;2;True;True
1441;F;False;18;False;False;X;Father/Mother;2;False;self_employed;False;True;0;True;True;False;False;;False;False;True;True;False;True;2;True;True
1442;C;False;32;False;True;P;Head;0;False;salaried;False;False;0;False;False;False;False;;False;False;False;False;False;False;0;False;False
1443;F;True;30;True;False;X;Son/Daughter;2;False;not_working;False;False;0;False;False;False;False;;False;False;True;True;False;False;0;False;False
1444;A;False;18;False;False;Q;Son/Daughter;1;True;irregular_seasonal;False;False;0;False;False;False;False;;False;False;True;True;False;False;1;False;False
1445;C;False;30;False;True;P;Head;1;False;irregular_seasonal;False;False;1;False;True;False;False;;False;True;False;False;False;False;2;False;False
1446;I;False;22;False;True;Q;Son/Daughter;2;False;self_employed;False;True;1;False;False;True;False;;False;False;True;True;False;False;1;True;False
1447;A;False;24;True;True;Q;Spouse;2;True;not_working;False;False;0;True;False;False;True;;False;False;True;False;False;False;2;True;False
1448;F;True;27;False;False;X;Son/Daughter;3;False;not_working;False;False;2;True;True;False;False;;False;False;True;True;True;True;2;False;True
1449;I;True;22;True;False;Q;Son/Daughter;3;False;not_working;False;False;0;True;False;False;False;;False;False;True;True;True;False;2;False;False
1450;G;True;59;True;False;X;Head;0;False;other;False;False;0;True;False;True;False;;False;False;True;False;False;False;2;False;False
1451;D;False;27;False;True;N;Head;0;False;self_employed;False;False;2;False;False;True;False;;True;False;True;True;False;False;2;False;False
1452;A;False;77;True;False;Q;Father/Mother;1;False;not_working;False;False;0;False;False;False;False;;False;False;False;False;False;False;0;False;False
1453;A;False;18;False;False;Q;Son/Daughter;2;True;not_working;False;False;2;False;False;True;False;;True;False;True;True;True;True;0;False;False
1454;J;False;80;True;False;X;Head;1;False;irregular_seasonal;False;False;1;False;False;True;False;;True;True;True;False;False;False;1;False;False
1455;F;True;38;False;True;X;Head;1;False;self_employed;False;True;2;False;True;False;False;;False;False;True;True;False;False;2;True;True
1456;D;False;31;True;False;X;Spouse;2;True;irregular_seasonal;False;True;1;False;False;True;False;;False;False;True;True;False;True;2;True;False
1457;I;False;35;False;True;Q;Sister/Brother;1;False;salaried;False;False;0;False;False;False;False;;False;False;True;True;False;False;2;False;False
1458;C;False;26;True;True;P;Spouse;1;False;not_working;False;False;0;False;False;False;False;;False;False;False;False;False;False;2;False;False
1459;G;False;67;False;False;N;Head;1;False;self_employed;False;True;3;False;False;False;False;;False;False;True;True;False;True;2;True;False
1460;D;True;41;False;True;Q;Head;1;False;self_employed;False;True;0;False;False;False;False;;False;False;True;True;False;False;2;True;False
1461;F;False;45;False;False;X;Head;1;False;salaried;False;True;1;False;False;True;False;;False;False;True;False;False;False;2;True;False
1462;D;False;26;True;False;Q;Head;1;False;other;False;True;1;False;False;True;False;;False;False;False;False;False;False;0;False;False
1463;I;False;38;False;True;Q;Head;0;False;irregular_seasonal;False;False;0;False;False;False;False;;False;False;True;False;False;False;0;False;False
1464;J;False;53;True;True;X;Spouse;1;False;not_working;False;False;0;False;False;True;False;;False;False;False;False;False;False;1;True;False
1465;G;False;30;True;False;X;Spouse;1;False;self_employed;False;True;1;False;False;False;False;;False;False;True;True;False;True;2;False;True
1466;I;True;17;True;False;Q;Spouse;2;False;not_working;False;False;1;False;False;True;False;;True;True;True;True;True;False;1;False;False
1467;J;False;70;True;False;X;Head;0;False;other;False;False;0;False;False;False;False;;False;False;False;False;False;False;0;False;False
1468;J;True;39;True;True;X;Head;0;False;irregular_seasonal;False;False;0;False;False;True;False;;False;False;True;True;False;True;2;True;True
1469;G;True;23;False;False;X;Son/Daughter;1;False;irregular_seasonal;False;False;1;True;True;False;False;;True;False;True;True;True;True;2;False;True
1470;G;False;17;False;False;X;Son/Daughter;2;False;not_working;False;True;3;True;False;True;True;;False;True;True;False;False;True;1;True;False
1471;I;False;18;False;False;Q;Son/Daughter;0;False;irregular_seasonal;True;False;0;False;False;False;False;;False;False;True;True;False;False;2;False;False
1472;A;True;17;True;False;P;Son/Daughter;2;True;not_working;False;False;0;False;False;False;False;;False;False;True;True;False;False;0;False;False
1473;J;False;35;True;True;X;Spouse;1;True;not_working;False;False;2;False;False;True;False;;True;False;True;False;False;True;2;True;False
1474;A;True;25;True;True;Q;Spouse;3;False;not_working;False;False;0;True;True;False;False;;False;False;True;False;False;False;2;True;True
1475;G;True;21;True;False;X;Head;2;False;irregular_seasonal;False;False;2;True;False;False;False;;True;False;True;True;True;True;2;True;True
1476;A;False;70;True;False;Q;Head;0;False;not_working;False;False;0;False;False;False;False;;False;False;False;False;False;False;1;False;False
1477;F;False;60;True;False;X;Head;0;False;irregular_seasonal;False;True;0;False;False;True;False;;False;False;False;False;False;False;1;True;False
1478;C;False;30;True;True;P;Spouse;0;False;not_working;False;False;0;False;True;False;False;;False;False;False;False;False;False;2;False;True
1479;J;True;19;False;False;X;Son/Daughter;2;True;not_working;False;False;0;False;False;False;False;;False;False;False;False;False;False;1;False;False
1480;F;True;48;True;True;X;Sister/Brother;2;True;not_working;False;False;2;True;True;False;False;;True;False;True;True;True;True;2;True;True
1481;G;False;32;False;False;X;Son/Daughter;3;False;irregular_seasonal;False;False;2;True;False;True;True;;False;False;True;True;True;True;2;True;True
1482;D;False;45;False;True;X;Head;1;True;irregular_seasonal;False;True;0;False;False;True;False;;False;False;True;True;False;True;1;False;False
1483;F;False;25;True;True;Q;Spouse;0;False;not_working;False;False;0;False;False;False;False;;False;False;False;False;False;False;0;False;False
1484;D;False;24;True;False;X;Son/Daughter;2;False;salaried;False;False;0;False;False;False;False;;False;False;True;True;True;True;2;False;False
1485;G;False;34;True;True;X;Spouse;2;True;not_working;False;False;3;False;False;False;False;;True;True;True;True;False;True;1;False;False
1486;G;False;49;False;True;X;Head;1;True;irregular_seasonal;False;True;0;False;True;True;False;;False;False;True;True;False;True;2;True;True
1487;G;True;27;False;False;X;Son/Daughter;3;True;irregular_seasonal;False;False;2;True;False;False;False;;False;False;True;True;True;True;2;True;True
1488;D;False;40;True;True;X;Spouse;1;False;self_employed;False;True;1;False;False;True;True;;False;True;True;True;False;False;2;True;False
1489;G;False;32;True;False;X;Spouse;1;True;salaried;False;True;0;False;False;True;False;;False;False;True;True;False;True;2;True;True
1490;D;False;46;False;True;X;Head;1;False;self_employed;False;False;2;True;False;True;True;;False;True;True;True;True;True;2;False;True
1491;C;False;32;False;False;P;Head;2;True;not_working;False;False;0;True;True;False;False;;False;False;True;True;True;True;2;False;True
1492;J;True;49;False;True;X;Head;3;False;salaried;True;False;2;False;True;True;False;;True;True;True;True;True;True;2;True;True
1493;A;False;23;False;False;Q;Son/Daughter;3;True;not_working;False;False;0;True;False;False;False;;False;False;True;True;True;True;2;False;False
1494;I;True;68;True;True;Q;Spouse;0;False;not_working;False;False;0;False;False;True;False;;False;False;False;False;False;False;0;False;False
1495;I;True;46;True;False;Q;Father/Mother;1;False;self_employed;False;True;0;False;False;False;False;;False;False;True;False;False;False;1;False;False
1496;A;True;29;True;True;Q;Spouse;2;True;not_working;False;False;3;True;False;False;False;;False;False;True;False;False;True;2;False;False
1497;J;False;32;False;True;X;Head;1;False;irregular_seasonal;False;False;2;False;False;True;False;;True;True;False;False;False;False;1;True;False
1498;A;False;31;False;False;Q;Son/Daughter;2;False;irregular_seasonal;False;False;1;True;True;False;False;;True;False;True;True;False;False;2;False;False
1499;F;False;50;False;True;Q;Head;0;False;self_employed;False;True;0;False;False;True;False;;False;False;False;False;False;False;0;True;False
1500;J;False;35;True;True;Q;Spouse;1;True;self_employed;False;True;1;False;False;True;False;;False;False;True;True;False;True;2;True;True
1501;J;False;69;False;False;X;Head;2;True;irregular_seasonal;False;False;0;False;False;True;False;;False;False;False;False;False;False;0;False;False
1502;C;True;75;False;False;P;Head;3;False;not_working;True;False;1;False;True;False;False;;False;False;True;True;False;False;2;False;False
1503;A;False;51;True;True;Q;Spouse;2;True;not_working;False;False;1;False;False;False;False;;False;False;True;True;False;False;2;False;False
1504;C;False;25;False;True;P;Son/Daughter;3;False;salaried;False;False;1;True;True;False;False;;True;False;True;True;True;True;2;False;True
1505;D;False;19;True;False;X;Spouse;1;False;self_employed;False;True;1;False;False;True;False;;True;False;True;False;False;True;1;True;False
1506;C;False;24;False;True;P;Son/Daughter;0;False;salaried;False;True;0;False;True;False;False;;False;False;False;False;False;False;2;False;False
1507;C;False;50;True;True;P;Head;2;True;irregular_seasonal;False;False;0;False;True;True;False;;False;False;True;False;False;False;2;False;False
1508;D;True;29;True;True;X;Spouse;1;False;not_working;False;False;0;False;False;False;False;;False;False;False;False;False;False;2;False;False
1509;F;True;31;False;False;Q;Head;3;True;self_employed;False;True;2;True;False;False;False;;True;True;True;False;False;False;2;False;False
1510;D;False;40;False;True;Q;Head;3;True;salaried;False;True;2;False;True;True;True;;False;False;True;True;False;True;2;True;True
1511;F;False;18;True;False;X;Son/Daughter;2;False;not_working;False;False;0;True;False;False;False;;False;False;True;True;True;True;2;True;False
1512;A;False;27;True;True;Q;Spouse;2;True;not_working;True;False;1;False;False;False;False;;False;False;True;False;False;False;2;True;False
1513;J;False;25;True;False;X;Son/Daughter;2;True;salaried;False;False;1;True;True;True;False;;True;False;True;True;True;True;2;False;True
1514;F;False;56;False;True;X;Head;1;False;self_employed;False;True;3;False;False;False;False;;False;False;True;False;False;False;2;True;False
1515;I;True;28;False;True;Q;Head;2;True;self_employed;False;True;0;True;True;False;False;;False;False;True;True;False;True;2;False;False
1516;C;True;50;True;False;P;Head;0;False;self_employed;False;False;0;False;False;False;False;;False;False;False;False;False;False;0;False;True
1517;C;False;52;True;True;P;Spouse;0;True;not_working;False;False;1;False;True;False;False;;False;False;False;False;False;False;2;False;False
1518;J;False;44;False;True;X;Head;3;True;self_employed;False;True;3;True;False;True;True;;False;False;True;True;True;True;2;True;True
1519;I;False;35;True;True;Q;Spouse;0;False;irregular_seasonal;True;False;0;False;True;True;False;;False;False;True;False;False;False;1;False;False
1520;G;False;19;True;False;X;Son/Daughter;2;False;other;True;False;0;True;False;False;True;;False;False;False;True;False;True;1;False;False
1521;J;False;30;True;False;X;Head;2;True;irregular_seasonal;False;False;2;True;False;True;False;;True;True;True;True;True;True;2;False;True
1522;A;False;16;False;False;Q;Son/Daughter;1;True;not_working;False;False;2;True;False;False;False;;True;True;True;True;True;False;2;False;False
1523;A;False;71;False;True;Q;Head;0;False;irregular_seasonal;True;False;0;False;False;False;False;;False;True;False;False;False;False;0;False;False
1524;C;False;55;True;True;Q;Spouse;0;False;not_working;False;False;0;False;False;False;True;;False;False;False;False;False;False;1;False;True
1525;I;False;50;True;True;Q;Spouse;1;True;not_working;False;False;0;False;False;True;False;;False;False;False;False;False;False;0;False;False
1526;F;False;41;False;True;X;Head;2;False;self_employed;False;True;3;True;True;False;False;;False;False;True;True;False;False;2;True;True
1527;G;False;31;True;False;X;Head;1;False;irregular_seasonal;False;True;2;True;False;False;False;;False;False;True;True;False;True;2;True;True
1528;G;False;43;True;True;X;Father/Mother;2;True;irregular_seasonal;False;True;0;True;False;True;False;;False;False;True;True;True;False;2;True;False
1529;C;False;70;True;False;P;Sister/Brother;0;False;salaried;False;False;1;False;False;False;False;;False;False;False;False;False;False;0;False;False
1530;J;False;23;False;True;X;Head;1;True;irregular_seasonal;False;False;2;False;False;True;False;;True;True;True;False;False;False;1;False;False
1531;C;False;20;False;False;P;Son/Daughter;3;True;not_working;False;False;0;False;False;False;False;;False;False;True;True;False;False;2;False;False
1532;I;False;30;True;True;Q;Son/Daughter;1;False;not_working;False;False;0;False;False;False;False;;False;False;True;True;False;False;2;False;False
1533;F;True;70;False;True;X;Head;3;True;not_working;True;False;0;True;True;False;False;;False;False;True;True;False;False;2;False;True
1534;C;True;60;False;True;O;Head;1;True;self_employed;True;True;1;False;True;False;False;;False;False;True;False;False;False;2;False;True
1535;F;False;32;False;True;Q;Head;;False;irregular_seasonal;False;False;2;False;False;True;False;;True;True;False;False;False;False;1;False;False
1536;F;False;40;False;True;X;Head;2;False;self_employed;False;True;0;False;False;False;False;;False;False;True;False;False;False;2;True;False
1537;F;False;17;False;False;Q;Son/Daughter;;False;self_employed;False;False;3;False;False;True;False;;True;True;False;False;False;False;1;False;False
1538;I;True;45;True;True;Q;Spouse;1;False;not_working;False;False;0;False;False;False;False;;False;False;False;True;True;True;0;False;False
1539;C;False;30;False;True;P;Father/Mother;1;True;irregular_seasonal;False;False;0;False;True;True;True;;False;False;True;True;True;False;2;False;True
1540;C;False;25;True;True;P;Other;1;False;not_working;False;True;0;True;True;False;False;;False;False;True;False;False;False;1;False;True
1541;G;True;23;True;True;X;Spouse;2;False;not_working;False;False;1;True;False;True;False;;False;False;True;True;False;True;2;False;False
1542;F;True;25;True;True;Q;Spouse;1;True;not_working;False;True;0;False;False;False;False;;False;False;True;True;False;False;2;False;False
1543;F;True;60;True;True;Q;Spouse;2;False;other;False;False;1;False;False;True;False;;False;True;True;True;False;False;2;False;False
1544;D;True;56;True;True;Q;Spouse;2;False;self_employed;False;True;1;False;False;True;False;;False;False;True;True;True;False;2;False;False
1545;A;False;28;True;True;P;Spouse;3;True;not_working;False;False;0;True;False;False;False;;False;False;True;True;True;False;2;False;False
1546;F;True;37;False;True;Q;Head;2;True;self_employed;False;True;0;True;False;False;False;;False;False;False;False;False;False;2;True;False
1547;J;False;20;True;True;X;Spouse;1;False;not_working;False;False;2;False;False;True;False;;True;False;False;False;False;False;0;True;False
1548;C;False;18;False;False;P;Son/Daughter;2;True;not_working;False;False;2;True;True;False;False;;False;False;True;False;True;True;2;False;False
1549;D;False;39;True;False;X;Head;1;False;self_employed;False;True;2;False;False;False;False;;False;False;True;True;False;True;2;True;False
1550;F;False;45;False;True;Q;Head;3;False;salaried;False;False;3;False;False;False;False;;True;True;True;False;False;False;2;True;False
1551;D;True;32;True;True;X;Spouse;1;False;self_employed;False;True;3;False;False;False;False;;False;True;False;False;False;False;0;True;False
1552;D;True;60;False;True;X;Head;2;True;self_employed;False;True;2;True;True;False;False;;True;True;True;True;True;True;2;True;True
1553;G;True;35;False;True;X;Head;3;True;self_employed;False;True;3;True;True;True;True;;True;False;True;True;True;True;2;True;True
1554;D;True;18;True;False;Q;Son/Daughter;1;False;not_working;False;False;0;False;False;False;False;;False;False;True;False;False;False;0;False;False
1555;G;True;30;True;False;X;Head;2;False;irregular_seasonal;False;False;1;True;False;False;True;;True;True;True;True;True;True;2;False;True
1556;G;False;50;True;False;X;Head;1;False;self_employed;False;True;3;True;False;False;False;;True;True;True;True;False;False;2;False;True
1557;D;True;20;True;False;Q;Son/Daughter;2;False;self_employed;False;False;2;True;False;False;False;;True;True;True;True;True;False;2;True;True
